Sample;"X(ms) [24,05,2024 10:41:39 735 UTC]";"IO,Entradas,Sensor[%DB1000,DBX58,5]";"Dados,PesoAtual[%DB1003,DBD2]";"Dados,PesoFiltrado[%DB1003,DBD6]";"Dados,IndicativoPesoNovo[%DB1003,DBX0,0]";"Dados,UltimoPeso[%DB1003,DBD10]";"Tendencia,Peso";"Tendencia,ColetaDados";;
592;"1,72E+12";0;"-7,75";"-0,899999976";1;280;278;0;;
593;"1,72E+12";0;"-1,75";"-0,899999976";1;280;278;0;;
594;"1,72E+12";0;"5,25";"-0,75";1;280;278;0;;
595;"1,72E+12";0;"7,25";"-0,150000006";1;280;278;0;;
596;"1,72E+12";0;"5,25";"-0,150000006";1;280;278;0;;
597;"1,72E+12";0;"3,25";"0,25";1;280;278;0;;
598;"1,72E+12";0;"-0,75";"0,25";1;280;278;0;;
599;"1,72E+12";0;"-6,75";"0,25";1;280;278;0;;
600;"1,72E+12";0;"-9,75";"-0,200000003";1;280;278;0;;
601;"1,72E+12";0;"-7,75";"-0,449999988";1;280;278;0;;
602;"1,72E+12";0;"0,25";"-0,449999988";1;280;278;0;;
603;"1,72E+12";0;"5,25";"0,150000006";1;280;278;0;;
604;"1,72E+12";0;"8,25";"0,949999988";1;280;278;0;;
605;"1,72E+12";0;"7,25";"0,949999988";1;280;278;0;;
606;"1,72E+12";0;"5,25";"1,5";1;280;278;0;;
607;"1,72E+12";0;"0,25";"1,5";1;280;278;0;;
608;"1,72E+12";0;"-6,75";"1,5";1;280;278;0;;
609;"1,72E+12";0;"-10,75";"0,949999988";1;280;278;0;;
610;"1,72E+12";0;"-8,75";"0,449999988";1;280;278;0;;
611;"1,72E+12";0;"-1,75";"0,449999988";1;280;278;0;;
612;"1,72E+12";0;"9,25";"0,850000024";1;280;278;0;;
613;"1,72E+12";0;"14,25";"1,75";1;280;278;0;;
614;"1,72E+12";0;"15,25";"2,349999905";1;280;278;0;;
615;"1,72E+12";0;"11,25";"2,349999905";1;280;278;0;;
616;"1,72E+12";0;"3,25";"2,150000095";1;280;278;0;;
617;"1,72E+12";0;"-8,75";"1,600000024";1;280;278;0;;
618;"1,72E+12";0;"-13,75";"1,600000024";1;280;278;0;;
619;"1,72E+12";0;"-13,75";"0,600000024";1;280;278;0;;
620;"1,72E+12";0;"-5,75";"0,349999994";1;280;278;0;;
621;"1,72E+12";0;"1,25";"0,349999994";1;280;278;0;;
622;"1,72E+12";0;"6,25";"0,75";1;280;278;0;;
623;"1,72E+12";0;"10,25";"1,149999976";1;280;278;0;;
624;"1,72E+12";0;"10,25";"1,149999976";1;280;278;0;;
625;"1,72E+12";0;"7,25";"1,399999976";1;280;278;0;;
626;"1,72E+12";0;"0,25";"1,5";1;280;278;0;;
627;"1,72E+12";0;"-8,75";"1,5";1;280;278;0;;
628;"1,72E+12";0;"-9,75";"0,899999976";1;280;278;0;;
629;"1,72E+12";0;"-7,75";"0,75";1;280;278;0;;
630;"1,72E+12";0;"-3,75";"0,75";1;280;278;0;;
631;"1,72E+12";0;"-0,75";"1,049999952";1;280;278;0;;
632;"1,72E+12";0;"2,25";1;1;280;278;0;;
633;"1,72E+12";0;"7,25";1;1;280;278;0;;
634;"1,72E+12";0;"8,25";"1,100000024";1;280;278;0;;
635;"1,72E+12";0;"4,25";"1,149999976";1;280;278;0;;
636;"1,72E+12";0;"0,25";"1,149999976";1;280;278;0;;
637;"1,72E+12";0;"-1,75";"0,899999976";1;280;278;0;;
638;"1,72E+12";0;"-1,75";"1,149999976";1;280;278;0;;
639;"1,72E+12";0;"1,25";"1,149999976";1;280;278;0;;
640;"1,72E+12";0;"2,25";"1,75";1;280;278;0;;
641;"1,72E+12";0;"4,25";"1,75";1;280;278;0;;
642;"1,72E+12";0;"5,25";"2,049999952";1;280;278;0;;
643;"1,72E+12";0;"6,25";"1,850000024";1;280;278;0;;
644;"1,72E+12";0;"4,25";"1,850000024";1;280;278;0;;
645;"1,72E+12";0;"-1,75";"1,299999952";1;280;278;0;;
646;"1,72E+12";0;"-8,75";"0,649999976";1;280;278;0;;
647;"1,72E+12";0;"-10,75";"0,649999976";1;280;278;0;;
648;"1,72E+12";0;"-9,75";"-0,050000001";1;280;278;0;;
649;"1,72E+12";0;"-6,75";"0,150000006";1;280;278;0;;
650;"1,72E+12";0;"0,25";"0,150000006";1;280;278;0;;
651;"1,72E+12";0;"7,25";"0,449999988";1;280;278;0;;
652;"1,72E+12";0;"10,25";"0,75";1;280;278;0;;
653;"1,72E+12";0;"9,25";"0,75";1;280;278;0;;
654;"1,72E+12";0;"4,25";"0,899999976";1;280;278;0;;
655;"1,72E+12";0;"-0,75";"0,600000024";1;280;278;0;;
656;"1,72E+12";0;"-3,75";"0,050000001";1;280;278;0;;
657;"1,72E+12";0;"-5,75";"0,050000001";1;280;278;0;;
658;"1,72E+12";0;"-4,75";"0,200000003";1;280;278;0;;
659;"1,72E+12";0;"-0,75";"0,649999976";1;280;278;0;;
660;"1,72E+12";0;"6,25";"0,649999976";1;280;278;0;;
661;"1,72E+12";0;"11,25";"1,149999976";1;280;278;0;;
662;"1,72E+12";0;"13,25";"1,850000024";1;280;278;0;;
663;"1,72E+12";0;"10,25";"1,850000024";1;280;278;0;;
664;"1,72E+12";0;"6,25";2;1;280;278;0;;
665;"1,72E+12";0;"-3,75";"1,899999976";1;280;278;0;;
666;"1,72E+12";0;"-11,75";"1,899999976";1;280;278;0;;
667;"1,72E+12";0;"-16,75";"1,299999952";1;280;278;0;;
668;"1,72E+12";0;"-11,75";"0,550000012";1;280;278;0;;
669;"1,72E+12";0;"-1,75";"0,550000012";1;280;278;0;;
670;"1,72E+12";0;"4,25";"0,400000006";1;280;278;0;;
671;"1,72E+12";0;"3,25";"0,400000006";1;280;278;0;;
672;"1,72E+12";0;"-0,75";"0,400000006";1;280;278;0;;
673;"1,72E+12";0;"-1,75";"0,100000001";1;280;278;0;;
674;"1,72E+12";0;"-3,75";"-0,200000003";1;280;278;0;;
675;"1,72E+12";0;"-8,75";"-0,200000003";1;280;278;0;;
676;"1,72E+12";0;"-11,75";"-0,550000012";1;280;278;0;;
677;"1,72E+12";0;"-8,75";"-0,600000024";1;280;278;0;;
678;"1,72E+12";0;"-2,75";"-0,600000024";1;280;278;0;;
679;"1,72E+12";0;"1,25";"-0,25";1;280;278;0;;
680;"1,72E+12";0;"1,25";"-0,200000003";1;280;278;0;;
681;"1,72E+12";0;"-0,75";"-0,200000003";1;280;278;0;;
682;"1,72E+12";0;"0,25";"-0,600000024";1;280;278;0;;
683;"1,72E+12";0;"2,25";"-1,049999952";1;280;278;0;;
684;"1,72E+12";0;"2,25";"-1,149999976";1;280;278;0;;
685;"1,72E+12";0;"0,25";"-1,149999976";1;280;278;0;;
686;"1,72E+12";0;"-0,75";"-0,949999988";1;280;278;0;;
687;"1,72E+12";0;"3,25";"-0,699999988";1;280;278;0;;
688;"1,72E+12";0;"7,25";"-0,699999988";1;280;278;0;;
689;"1,72E+12";0;"9,25";"-0,300000012";1;280;278;0;;
690;"1,72E+12";0;"8,25";"-0,150000006";1;280;278;0;;
691;"1,72E+12";0;"6,25";"-0,150000006";1;280;278;0;;
692;"1,72E+12";0;"3,25";"-0,5";1;280;278;0;;
693;"1,72E+12";0;"0,25";"-0,850000024";1;280;278;0;;
694;"1,72E+12";0;"-3,75";"-0,850000024";1;280;278;0;;
695;"1,72E+12";0;"-5,75";"-1,350000024";1;280;278;0;;
696;"1,72E+12";0;"-2,75";"-1,049999952";1;280;278;0;;
697;"1,72E+12";0;"1,25";"-1,049999952";1;280;278;0;;
698;"1,72E+12";0;"5,25";"-0,150000006";1;280;278;0;;
699;"1,72E+12";0;"7,25";"0,200000003";1;280;278;0;;
700;"1,72E+12";0;"7,25";"0,200000003";1;280;278;0;;
701;"1,72E+12";0;"5,25";"0,349999994";1;280;278;0;;
702;"1,72E+12";0;"1,25";"0,649999976";1;280;278;0;;
703;"1,72E+12";0;"-3,75";"0,649999976";1;280;278;0;;
704;"1,72E+12";0;"-5,75";"0,550000012";1;280;278;0;;
705;"1,72E+12";0;"-4,75";"0,699999988";1;280;278;0;;
706;"1,72E+12";0;"-0,75";"1,25";1;280;278;0;;
707;"1,72E+12";0;"2,25";"1,25";1;280;278;0;;
708;"1,72E+12";0;"4,25";"1,5";1;280;278;0;;
709;"1,72E+12";0;"6,25";"1,649999976";1;280;278;0;;
710;"1,72E+12";0;"5,25";"1,649999976";1;280;278;0;;
711;"1,72E+12";0;"2,25";"1,950000048";1;280;278;0;;
712;"1,72E+12";0;"-1,75";"1,950000048";1;280;278;0;;
713;"1,72E+12";0;"-5,75";"1,850000024";1;280;278;0;;
714;"1,72E+12";0;"-6,75";"1,399999976";1;280;278;0;;
715;"1,72E+12";0;"-7,75";"1,399999976";1;280;278;0;;
716;"1,72E+12";0;"-7,75";1;1;280;278;0;;
717;"1,72E+12";0;"-4,75";"0,649999976";1;280;278;0;;
718;"1,72E+12";0;"-1,75";"0,649999976";1;280;278;0;;
719;"1,72E+12";0;"3,25";"0,200000003";1;280;278;0;;
720;"1,72E+12";0;"4,25";"-0,100000001";1;280;278;0;;
721;"1,72E+12";0;"-0,75";"-0,100000001";1;280;278;0;;
722;"1,72E+12";0;"-4,75";"-0,449999988";1;280;278;0;;
723;"1,72E+12";0;"-5,75";"-0,850000024";1;280;278;0;;
724;"1,72E+12";0;"-3,75";"-0,850000024";1;280;278;0;;
725;"1,72E+12";0;"-1,75";"-0,850000024";1;280;278;0;;
726;"1,72E+12";0;"1,25";"-0,649999976";1;280;278;0;;
727;"1,72E+12";0;"4,25";"-0,649999976";1;280;278;0;;
728;"1,72E+12";0;"6,25";"-0,5";1;280;278;0;;
729;"1,72E+12";0;"6,25";"-0,449999988";1;280;278;0;;
730;"1,72E+12";0;"-0,75";"-0,449999988";1;280;278;0;;
731;"1,72E+12";0;"-4,75";"-0,850000024";1;280;278;0;;
732;"1,72E+12";0;"-6,75";"-1,350000024";1;280;278;0;;
733;"1,72E+12";0;"-4,75";"-1,350000024";1;280;278;0;;
734;"1,72E+12";0;"0,25";"-1,399999976";1;280;278;0;;
735;"1,72E+12";0;"5,25";"-1,100000024";1;280;278;0;;
736;"1,72E+12";0;"8,25";"-1,100000024";1;280;278;0;;
737;"1,72E+12";0;"10,25";"-0,649999976";1;280;278;0;;
738;"1,72E+12";0;"10,25";"-0,25";1;280;278;0;;
739;"1,72E+12";0;"6,25";"-0,150000006";1;280;278;0;;
740;"1,72E+12";0;"-0,75";"-0,150000006";1;280;278;0;;
741;"1,72E+12";0;"-5,75";"-0,449999988";1;280;278;0;;
742;"1,72E+12";0;"-7,75";"-0,449999988";1;280;278;0;;
743;"1,72E+12";0;"-7,75";"-0,75";1;280;278;0;;
744;"1,72E+12";0;"-4,75";"-0,800000012";1;280;278;0;;
745;"1,72E+12";0;"-1,75";"-0,5";1;280;278;0;;
746;"1,72E+12";0;"4,25";"-0,5";1;280;278;0;;
747;"1,72E+12";0;"7,25";"0,100000001";1;280;278;0;;
748;"1,72E+12";0;"6,25";"0,550000012";1;280;278;0;;
749;"1,72E+12";0;"2,25";"0,550000012";1;280;278;0;;
750;"1,72E+12";0;"-3,75";"0,5";1;280;278;0;;
751;"1,72E+12";0;"-7,75";"0,349999994";1;280;278;0;;
752;"1,72E+12";0;"-8,75";"0,349999994";1;280;278;0;;
753;"1,72E+12";0;"-6,75";"0,150000006";1;280;278;0;;
754;"1,72E+12";0;"-1,75";0;1;280;278;0;;
755;"1,72E+12";0;"4,25";0;1;280;278;0;;
756;"1,72E+12";0;"9,25";"0,300000012";1;280;278;0;;
757;"1,72E+12";0;"11,25";"0,550000012";1;280;278;0;;
758;"1,72E+12";0;"8,25";"0,550000012";1;280;278;0;;
759;"1,72E+12";0;"3,25";"0,649999976";1;280;278;0;;
760;"1,72E+12";0;"-1,75";"0,850000024";1;280;278;0;;
761;"1,72E+12";0;"-3,75";"0,850000024";1;280;278;0;;
762;"1,72E+12";0;"-2,75";"0,899999976";1;280;278;0;;
763;"1,72E+12";0;"0,25";1;1;280;278;0;;
764;"1,72E+12";0;"3,25";1;1;280;278;0;;
765;"1,72E+12";0;"5,25";"1,149999976";1;280;278;0;;
766;"1,72E+12";0;"6,25";1;1;280;278;0;;
767;"1,72E+12";0;"5,25";"0,75";1;280;278;0;;
768;"1,72E+12";0;"2,25";"0,75";1;280;278;0;;
769;"1,72E+12";0;"-3,75";"0,550000012";1;280;278;0;;
770;"1,72E+12";0;"-11,75";"0,400000006";1;280;278;0;;
771;"1,72E+12";0;"-14,75";"0,400000006";1;280;278;0;;
772;"1,72E+12";0;"-11,75";"0,050000001";1;280;278;0;;
773;"1,72E+12";0;"-3,75";"0,25";1;280;278;0;;
774;"1,72E+12";0;"1,25";"0,25";1;280;278;0;;
775;"1,72E+12";0;"3,25";"0,400000006";1;280;278;0;;
776;"1,72E+12";0;"3,25";"0,349999994";1;280;278;0;;
777;"1,72E+12";0;"0,25";"0,349999994";1;280;278;0;;
778;"1,72E+12";0;"-5,75";0;1;280;278;0;;
779;"1,72E+12";0;"-11,75";"-0,400000006";1;280;278;0;;
780;"1,72E+12";0;"-14,75";"-0,400000006";1;280;278;0;;
781;"1,72E+12";0;"-11,75";"-0,949999988";1;280;278;0;;
782;"1,72E+12";0;"-0,75";"-1,100000024";1;280;278;0;;
783;"1,72E+12";0;"7,25";"-1,100000024";1;280;278;0;;
784;"1,72E+12";0;"10,25";"-0,400000006";1;280;278;0;;
785;"1,72E+12";0;"9,25";"-0,100000001";1;280;278;0;;
786;"1,72E+12";0;"6,25";"-0,100000001";1;280;278;0;;
787;"1,72E+12";0;"4,25";"-0,25";1;280;278;0;;
788;"1,72E+12";0;"1,25";"-0,449999988";1;280;278;0;;
789;"1,72E+12";0;"-0,75";"-0,449999988";1;280;278;0;;
790;"1,72E+12";0;"-2,75";"-0,649999976";1;280;278;0;;
791;"1,72E+12";0;"-2,75";"-0,649999976";1;280;278;0;;
792;"1,72E+12";0;"1,25";"-0,600000024";1;280;278;0;;
793;"1,72E+12";0;"5,25";"-0,400000006";1;280;278;0;;
794;"1,72E+12";0;"9,25";"-0,400000006";1;280;278;0;;
795;"1,72E+12";0;"9,25";"-0,100000001";1;280;278;0;;
796;"1,72E+12";0;"8,25";"0,100000001";1;280;278;0;;
797;"1,72E+12";0;"5,25";"0,100000001";1;280;278;0;;
798;"1,72E+12";0;"2,25";"0,100000001";1;280;278;0;;
799;"1,72E+12";0;"-2,75";"0,100000001";1;280;278;0;;
800;"1,72E+12";0;"-4,75";"0,100000001";1;280;278;0;;
801;"1,72E+12";0;"-3,75";"0,050000001";1;280;278;0;;
802;"1,72E+12";0;"1,25";"0,600000024";1;280;278;0;;
803;"1,72E+12";0;"5,25";"0,600000024";1;280;278;0;;
804;"1,72E+12";0;"7,25";"1,049999952";1;280;278;0;;
805;"1,72E+12";0;"8,25";"1,350000024";1;280;278;0;;
806;"1,72E+12";0;"9,25";"1,350000024";1;280;278;0;;
807;"1,72E+12";0;"6,25";"1,649999976";1;280;278;0;;
808;"1,72E+12";0;"0,25";"1,950000048";1;280;278;0;;
809;"1,72E+12";0;"-4,75";2;1;280;278;0;;
810;"1,72E+12";0;"-6,75";2;1;280;278;0;;
811;"1,72E+12";0;"-4,75";"2,400000095";1;280;278;0;;
812;"1,72E+12";0;"-1,75";"2,75";1;280;278;0;;
813;"1,72E+12";0;"0,25";"2,75";1;280;278;0;;
814;"1,72E+12";0;"3,25";"2,400000095";1;280;278;0;;
815;"1,72E+12";0;"4,25";"2,049999952";1;280;278;0;;
816;"1,72E+12";0;"0,25";"2,049999952";1;280;278;0;;
817;"1,72E+12";0;"-5,75";"1,75";1;280;278;0;;
818;"1,72E+12";0;"-10,75";"1,25";1;280;278;0;;
819;"1,72E+12";0;"-12,75";"1,25";1;280;278;0;;
820;"1,72E+12";0;"-10,75";"0,649999976";1;280;278;0;;
821;"1,72E+12";0;"-8,75";"0,25";1;280;278;0;;
822;"1,72E+12";0;"-3,75";"0,25";1;280;278;0;;
823;"1,72E+12";0;"2,25";0;1;280;278;0;;
824;"1,72E+12";0;"8,25";"-0,349999994";1;280;278;0;;
825;"1,72E+12";0;"9,25";"-0,349999994";1;280;278;0;;
826;"1,72E+12";0;"4,25";"-0,349999994";1;280;278;0;;
827;"1,72E+12";0;"-1,75";"-0,400000006";1;280;278;0;;
828;"1,72E+12";0;"-6,75";"-0,400000006";1;280;278;0;;
829;"1,72E+12";0;"-7,75";"-0,850000024";1;280;278;0;;
830;"1,72E+12";0;"-8,75";-1;1;280;278;0;;
831;"1,72E+12";0;"-5,75";-1;1;280;278;0;;
832;"1,72E+12";0;"5,25";"-1,100000024";1;280;278;0;;
833;"1,72E+12";0;"14,25";"-1,100000024";1;280;278;0;;
834;"1,72E+12";0;"16,25";"-0,649999976";1;280;278;0;;
835;"1,72E+12";0;"10,25";"-0,649999976";1;280;278;0;;
836;"1,72E+12";0;"4,25";"-0,600000024";1;280;278;0;;
837;"1,72E+12";0;"0,25";"-0,600000024";1;280;278;0;;
838;"1,72E+12";0;"-3,75";"-0,899999976";1;280;278;0;;
839;"1,72E+12";0;"-6,75";"-0,850000024";1;280;278;0;;
840;"1,72E+12";0;"-5,75";"-0,800000012";1;280;278;0;;
841;"1,72E+12";0;"0,25";"-0,800000012";1;280;278;0;;
842;"1,72E+12";0;"6,25";"-0,550000012";1;280;278;0;;
843;"1,72E+12";0;"9,25";"-0,25";1;280;278;0;;
844;"1,72E+12";0;"6,25";"-0,25";1;280;278;0;;
845;"1,72E+12";0;"2,25";"-0,100000001";1;280;278;0;;
846;"1,72E+12";0;"-1,75";0;1;280;278;0;;
847;"1,72E+12";0;"-5,75";0;1;280;278;0;;
848;"1,72E+12";0;"-9,75";0;1;280;278;0;;
849;"1,72E+12";0;"-10,75";"0,150000006";1;280;278;0;;
850;"1,72E+12";0;"-3,75";"0,150000006";1;280;278;0;;
851;"1,72E+12";0;"2,25";"0,5";1;280;278;0;;
852;"1,72E+12";0;"6,25";"0,800000012";1;280;278;0;;
853;"1,72E+12";0;"5,25";"0,800000012";1;280;278;0;;
854;"1,72E+12";0;"3,25";"0,949999988";1;280;278;0;;
855;"1,72E+12";0;"1,25";"0,649999976";1;280;278;0;;
856;"1,72E+12";0;"-3,75";"0,649999976";1;280;278;0;;
857;"1,72E+12";0;"-7,75";"0,25";1;280;278;0;;
858;"1,72E+12";0;"-5,75";"0,200000003";1;280;278;0;;
859;"1,72E+12";0;"0,25";"0,200000003";1;280;278;0;;
860;"1,72E+12";0;"8,25";"0,600000024";1;280;278;0;;
861;"1,72E+12";0;"13,25";"1,299999952";1;280;278;0;;
862;"1,72E+12";0;"14,25";"1,75";1;280;278;0;;
863;"1,72E+12";0;"9,25";"1,75";1;280;278;0;;
864;"1,72E+12";0;"2,25";"1,399999976";1;280;278;0;;
865;"1,72E+12";0;"-8,75";"0,449999988";1;280;278;0;;
866;"1,72E+12";0;"-11,75";"0,449999988";1;280;278;0;;
867;"1,72E+12";0;"-8,75";"-0,150000006";1;280;278;0;;
868;"1,72E+12";0;"-2,75";"-0,100000001";1;280;278;0;;
869;"1,72E+12";0;"0,25";"-0,100000001";1;280;278;0;;
870;"1,72E+12";0;"3,25";"0,200000003";1;280;278;0;;
871;"1,72E+12";0;"4,25";"0,349999994";1;280;278;0;;
872;"1,72E+12";0;"4,25";"0,349999994";1;280;278;0;;
873;"1,72E+12";0;"1,25";"0,25";1;280;278;0;;
874;"1,72E+12";0;"-5,75";0;1;280;278;0;;
875;"1,72E+12";0;"-9,75";0;1;280;278;0;;
876;"1,72E+12";0;"-8,75";"-0,600000024";1;280;278;0;;
877;"1,72E+12";0;"-5,75";"-0,75";1;280;278;0;;
878;"1,72E+12";0;"-0,75";"-0,75";1;280;278;0;;
879;"1,72E+12";0;"1,25";"-0,300000012";1;280;278;0;;
880;"1,72E+12";0;"2,25";"-0,050000001";1;280;278;0;;
881;"1,72E+12";0;"3,25";"-0,050000001";1;280;278;0;;
882;"1,72E+12";0;"2,25";0;1;280;278;0;;
883;"1,72E+12";0;"-3,75";"-0,150000006";1;280;278;0;;
884;"1,72E+12";0;"-8,75";"-0,150000006";1;280;278;0;;
885;"1,72E+12";0;"-9,75";"-0,75";1;280;278;0;;
886;"1,72E+12";0;"-3,75";"-1,049999952";1;280;278;0;;
887;"1,72E+12";0;"5,25";"-1,049999952";1;280;278;0;;
888;"1,72E+12";0;"11,25";"-0,400000006";1;280;278;0;;
889;"1,72E+12";0;"9,25";"0,150000006";1;280;278;0;;
890;"1,72E+12";0;"5,25";0;1;280;278;0;;
891;"1,72E+12";0;"2,25";0;1;280;278;0;;
892;"1,72E+12";0;"-3,75";"-0,600000024";1;280;278;0;;
893;"1,72E+12";0;"-10,75";"-1,25";1;280;278;0;;
894;"1,72E+12";0;"-12,75";"-1,25";1;280;278;0;;
895;"1,72E+12";0;"-6,75";"-1,450000048";1;280;278;0;;
896;"1,72E+12";0;"7,25";"-1,200000048";1;280;278;0;;
897;"1,72E+12";0;"13,25";"-1,200000048";1;280;278;0;;
898;"1,72E+12";0;"13,25";"-0,400000006";1;280;278;0;;
899;"1,72E+12";0;"12,25";"0,25";1;280;278;0;;
900;"1,72E+12";0;"9,25";"0,25";1;280;278;0;;
901;"1,72E+12";0;"2,25";"0,550000012";1;280;278;0;;
902;"1,72E+12";0;"-4,75";"0,449999988";1;280;278;0;;
903;"1,72E+12";0;"-7,75";"0,449999988";1;280;278;0;;
904;"1,72E+12";0;"-2,75";0;1;280;278;0;;
905;"1,72E+12";0;"4,25";"0,349999994";1;280;278;0;;
906;"1,72E+12";0;"9,25";"0,349999994";1;280;278;0;;
907;"1,72E+12";0;"9,25";"1,25";1;280;278;0;;
908;"1,72E+12";0;"9,25";"1,75";1;280;278;0;;
909;"1,72E+12";0;"9,25";"1,75";1;280;278;0;;
910;"1,72E+12";0;"6,25";"2,150000095";1;280;278;0;;
911;"1,72E+12";0;"-2,75";"2,299999952";1;280;278;0;;
912;"1,72E+12";0;"-4,75";"2,299999952";1;280;278;0;;
913;"1,72E+12";0;"-2,75";"1,950000048";1;280;278;0;;
914;"1,72E+12";0;"-0,75";"2,25";1;280;278;0;;
915;"1,72E+12";0;"1,25";"2,25";1;280;278;0;;
916;"1,72E+12";0;"2,25";"2,799999952";1;280;278;0;;
917;"1,72E+12";0;"3,25";"2,650000095";1;280;278;0;;
918;"1,72E+12";0;"2,25";"2,650000095";1;280;278;0;;
919;"1,72E+12";0;"-6,75";"2,200000048";1;280;278;0;;
920;"1,72E+12";0;"-13,75";"1,600000024";1;280;278;0;;
921;"1,72E+12";0;"-16,75";"0,649999976";1;280;278;0;;
922;"1,72E+12";0;"-13,75";"0,649999976";1;280;278;0;;
923;"1,72E+12";0;"-7,75";"0,150000006";1;280;278;0;;
924;"1,72E+12";0;"-2,75";"0,400000006";1;280;278;0;;
925;"1,72E+12";0;"2,25";"0,400000006";1;280;278;0;;
926;"1,72E+12";0;"5,25";"0,850000024";1;280;278;0;;
927;"1,72E+12";0;"3,25";"0,850000024";1;280;278;0;;
928;"1,72E+12";0;"0,25";"0,349999994";1;280;278;0;;
929;"1,72E+12";0;"-10,75";"-0,300000012";1;280;278;0;;
930;"1,72E+12";0;"-11,75";"-0,300000012";1;280;278;0;;
931;"1,72E+12";0;"-5,75";"-1,350000024";1;280;278;0;;
932;"1,72E+12";0;"0,25";"-1,75";1;280;278;0;;
933;"1,72E+12";0;"6,25";"-1,049999952";1;280;278;0;;
934;"1,72E+12";0;"11,25";"-1,049999952";1;280;278;0;;
935;"1,72E+12";0;"15,25";"-0,349999994";1;280;278;0;;
936;"1,72E+12";0;"15,25";"-0,050000001";1;280;278;0;;
937;"1,72E+12";0;"9,25";"-0,050000001";1;280;278;0;;
938;"1,72E+12";0;"2,25";"-0,050000001";1;280;278;0;;
939;"1,72E+12";0;"-6,75";"-0,850000024";1;280;278;0;;
940;"1,72E+12";0;"-7,75";"-0,850000024";1;280;278;0;;
941;"1,72E+12";0;"-5,75";"-1,549999952";1;280;278;0;;
942;"1,72E+12";0;"-2,75";"-1,600000024";1;280;278;0;;
943;"1,72E+12";0;"2,25";"-1,600000024";1;280;278;0;;
944;"1,72E+12";0;"7,25";"-1,350000024";1;280;278;0;;
945;"1,72E+12";0;"11,25";"-1,049999952";1;280;278;0;;
946;"1,72E+12";0;"8,25";"-1,049999952";1;280;278;0;;
947;"1,72E+12";0;"3,25";"-0,75";1;280;278;0;;
948;"1,72E+12";0;"-2,75";"-0,699999988";1;280;278;0;;
949;"1,72E+12";0;"-7,75";"-0,699999988";1;280;278;0;;
950;"1,72E+12";0;"-7,75";"-0,75";1;280;278;0;;
951;"1,72E+12";0;"-6,75";"-0,300000012";1;280;278;0;;
952;"1,72E+12";0;"0,25";"-0,300000012";1;280;278;0;;
953;"1,72E+12";0;"6,25";"0,400000006";1;280;278;0;;
954;"1,72E+12";0;"7,25";"1,100000024";1;280;278;0;;
955;"1,72E+12";0;"5,25";"1,25";1;280;278;0;;
956;"1,72E+12";0;"0,25";"1,25";1;280;278;0;;
957;"1,72E+12";0;"-3,75";"1,100000024";1;280;278;0;;
958;"1,72E+12";0;"-5,75";"1,100000024";1;280;278;0;;
959;"1,72E+12";0;"-5,75";"0,800000012";1;280;278;0;;
960;"1,72E+12";0;"-3,75";"1,100000024";1;280;278;0;;
961;"1,72E+12";0;"0,25";"1,399999976";1;280;278;0;;
962;"1,72E+12";0;"3,25";"1,399999976";1;280;278;0;;
963;"1,72E+12";0;"3,25";"1,25";1;280;278;0;;
964;"1,72E+12";0;"0,25";"0,850000024";1;280;278;0;;
965;"1,72E+12";0;"-0,75";"0,850000024";1;280;278;0;;
966;"1,72E+12";0;"-0,75";"0,050000001";1;280;278;0;;
967;"1,72E+12";0;"-3,75";"-0,600000024";1;280;278;0;;
968;"1,72E+12";0;"-7,75";"-0,600000024";1;280;278;0;;
969;"1,72E+12";0;"-9,75";"-0,649999976";1;280;278;0;;
970;"1,72E+12";0;"-4,75";"-0,75";1;280;278;0;;
971;"1,72E+12";0;"1,25";"-0,75";1;280;278;0;;
972;"1,72E+12";0;"5,25";"-0,400000006";1;280;278;0;;
973;"1,72E+12";0;"6,25";"-0,25";1;280;278;0;;
974;"1,72E+12";0;"4,25";"-0,25";1;280;278;0;;
975;"1,72E+12";0;"2,25";"-0,400000006";1;280;278;0;;
976;"1,72E+12";0;"-0,75";"-0,699999988";1;280;278;0;;
977;"1,72E+12";0;"-6,75";"-0,699999988";1;280;278;0;;
978;"1,72E+12";0;"-10,75";"-1,200000048";1;280;278;0;;
979;"1,72E+12";0;"-7,75";"-1,350000024";1;280;278;0;;
980;"1,72E+12";0;"0,25";"-1,350000024";1;280;278;0;;
981;"1,72E+12";0;"10,25";"-0,949999988";1;280;278;0;;
982;"1,72E+12";0;"11,25";"-0,449999988";1;280;278;0;;
983;"1,72E+12";0;"10,25";"-0,25";1;280;278;0;;
984;"1,72E+12";0;"7,25";"-0,25";1;280;278;0;;
985;"1,72E+12";0;"4,25";"-0,150000006";1;280;278;0;;
986;"1,72E+12";0;"-0,75";"-0,150000006";1;280;278;0;;
987;"1,72E+12";0;"-8,75";"-0,200000003";1;280;278;0;;
988;"1,72E+12";0;"-10,75";"-0,349999994";1;280;278;0;;
989;"1,72E+12";0;"-8,75";"-0,5";1;280;278;0;;
990;"1,72E+12";0;"-2,75";"-0,5";1;280;278;0;;
991;"1,72E+12";0;"0,25";"-0,649999976";1;280;278;0;;
992;"1,72E+12";0;"1,25";"-0,800000012";1;280;278;0;;
993;"1,72E+12";0;"2,25";"-0,800000012";1;280;278;0;;
994;"1,72E+12";0;"2,25";"-0,850000024";1;280;278;0;;
